,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate,param_model__init_mode,param_model__init_recurrent,param_model__init_units,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
48,801.1273660898208,83.79990630992482,34.466018843650815,16.352312369023466,64,15,0.2,glorot_uniform,glorot_uniform,17,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.9059343434343434,0.9911616161616161,0.9948232323232323,0.8525252525252526,0.9939393939393939,0.990909090909091,0.872979797979798,0.9877525252525252,0.9941919191919192,0.9611111111111111,0.9545328282828283,0.052895193746959786,86
49,778.2883927345276,40.30008183287333,38.78021905422211,16.36848269273984,64,15,0.2,glorot_uniform,glorot_uniform,30,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9537878787878787,0.9992424242424243,0.9997474747474747,0.9607323232323233,0.9994949494949495,0.9984848484848485,0.959469696969697,0.9963383838383838,0.998989898989899,0.9920454545454546,0.9858333333333335,0.01842325320200118,59
50,1736.133167552948,374.8076930174037,59.64083025455475,33.262576432300726,64,15,0.2,glorot_uniform,glorot_uniform,60,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9748737373737374,0.9972222222222222,0.9997474747474747,0.9811868686868687,1.0,0.998989898989899,0.9816919191919192,0.9973484848484848,1.0,0.990530303030303,0.9921590909090909,0.009006420311413074,30
51,942.6651715993881,244.76634407978324,55.761328077316286,42.33540314636333,64,15,0.2,glorot_uniform,orthogonal,17,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.8484848484848485,0.9765151515151516,0.984469696969697,0.8141414141414142,0.98989898989899,0.9805555555555555,0.803030303030303,0.9843434343434343,0.997979797979798,0.9406565656565656,0.9320075757575758,0.07423699668369291,95
52,785.5911930322648,46.54581376463244,29.432914471626283,18.69054833642363,64,15,0.2,glorot_uniform,orthogonal,30,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9612373737373737,0.9998737373737374,0.9984848484848485,0.9612373737373737,0.9996212121212121,0.9970959595959596,0.9636363636363636,0.9972222222222222,0.9991161616161616,0.9838383838383838,0.9861363636363636,0.01638894725363533,58
53,1756.2407782554626,597.0876677579188,51.00612533092499,41.33081257693583,64,15,0.2,glorot_uniform,orthogonal,60,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9722222222222222,0.9974747474747475,0.9998737373737374,0.9835858585858586,1.0,0.9994949494949495,0.9823232323232324,0.9967171717171717,0.9974747474747475,0.9998737373737374,0.9929040404040406,0.009347664889906496,25
54,808.2782047986984,247.42907786744422,63.51293148994446,64.82704765442112,64,15,0.2,he_uniform,glorot_uniform,17,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.9181818181818182,0.9949494949494949,0.9791666666666666,0.8777777777777778,0.9954545454545455,0.9707070707070707,0.9257575757575758,0.9924242424242424,0.9930555555555556,0.9339646464646465,0.9581439393939395,0.03928063583298685,83
55,779.1570896625519,109.78445916121787,42.650321292877194,28.153660874819433,64,15,0.2,he_uniform,glorot_uniform,30,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9694444444444444,0.997979797979798,0.9944444444444445,0.9549242424242425,0.9973484848484848,0.9992424242424243,0.9631313131313132,0.9986111111111111,0.9986111111111111,0.991540404040404,0.9865277777777777,0.016210277318912374,54
56,1951.1773753881455,730.5488458722514,60.188330149650575,32.00171228339919,64,15,0.2,he_uniform,glorot_uniform,60,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9828282828282828,0.9997474747474747,0.9998737373737374,0.9761363636363637,0.9931818181818182,0.9965909090909091,0.9816919191919192,0.9976010101010101,0.9982323232323232,0.9993686868686869,0.9925252525252525,0.008415913148497222,28
57,855.7740280389786,214.41713347954862,46.89502284526825,26.449163787729383,64,15,0.2,he_uniform,orthogonal,17,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.8946969696969697,0.9984848484848485,0.9922979797979798,0.8647727272727272,0.9994949494949495,0.9883838383838384,0.8441919191919192,0.9906565656565657,0.9970959595959596,0.9502525252525252,0.9520328282828283,0.057801520261727406,87
58,739.1366699457169,90.86804725017369,37.695518660545346,24.836069523330337,64,15,0.2,he_uniform,orthogonal,30,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9728535353535354,0.9965909090909091,0.9997474747474747,0.9619949494949495,0.9981060606060606,0.9968434343434344,0.9580808080808081,0.9970959595959596,0.9994949494949495,0.994570707070707,0.9875378787878788,0.0156489320344552,51
59,1459.1256291866302,154.25163987082644,63.29413151741028,46.81767440965156,64,15,0.2,he_uniform,orthogonal,60,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9803030303030303,0.9994949494949495,1.0,0.9492424242424242,0.9996212121212121,0.9919191919191919,0.9862373737373737,0.9991161616161616,0.9997474747474747,0.9981060606060606,0.990378787878788,0.015159698968280901,36
60,804.9887026786804,197.57877493483886,28.809014081954956,22.77702733734973,64,15,0.3,glorot_uniform,glorot_uniform,17,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.8373737373737373,0.9880050505050505,0.9818181818181818,0.804040404040404,0.984469696969697,0.9847222222222223,0.8511363636363637,0.9828282828282828,0.9843434343434343,0.8847222222222222,0.9283459595959597,0.07102313131198205,96
61,797.3619990825653,93.39650592885303,62.147230815887454,36.067751444655364,64,15,0.3,glorot_uniform,glorot_uniform,30,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.955050505050505,0.993560606060606,0.9967171717171717,0.9420454545454545,0.9957070707070707,0.9991161616161616,0.9561868686868686,0.9871212121212121,0.9977272727272727,0.9872474747474748,0.9810479797979799,0.020278300589509215,64
62,1700.4815501689911,423.3074321127072,57.8633293390274,37.973332277161724,64,15,0.3,glorot_uniform,glorot_uniform,60,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9771464646464646,0.9997474747474747,0.9998737373737374,0.9713383838383839,0.9988636363636364,0.9981060606060606,0.9821969696969697,0.9982323232323232,1.0,0.9946969696969697,0.9920202020202019,0.010296374608004527,32
63,847.719124341011,196.8961097192244,46.965123081207274,40.02556944729653,64,15,0.3,glorot_uniform,orthogonal,17,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.8481060606060606,0.9949494949494949,0.9866161616161616,0.8151515151515152,0.9938131313131313,0.9742424242424242,0.8484848484848485,0.9792929292929293,0.9902777777777778,0.9119949494949495,0.9342929292929293,0.06796906574745439,94
64,773.2829869508744,54.911331902303765,47.72082357406616,10.752496374935212,64,15,0.3,glorot_uniform,orthogonal,30,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9619949494949495,0.9973484848484848,0.9984848484848485,0.9438131313131313,0.9791666666666666,0.9998737373737374,0.9575757575757575,0.9896464646464647,0.9994949494949495,0.9922979797979798,0.981969696969697,0.019391719806699088,63
65,1616.690808415413,494.48779536737754,63.12643141746521,36.799604070897125,64,15,0.3,glorot_uniform,orthogonal,60,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9791666666666666,0.9996212121212121,0.9998737373737374,0.9757575757575757,1.0,1.0,0.9717171717171718,0.9981060606060606,0.9994949494949495,0.9973484848484848,0.992108585858586,0.010999677961820007,31
66,820.1749097585678,122.32097536562301,44.391522550582884,17.36589655945041,64,15,0.3,he_uniform,glorot_uniform,17,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.8598484848484849,0.9934343434343434,0.9748737373737374,0.8335858585858585,0.9941919191919192,0.986489898989899,0.8763888888888889,0.9861111111111112,0.9963383838383838,0.9486111111111111,0.9449873737373737,0.060074745184042704,92
67,801.9966015100479,72.34815723549856,51.525725626945494,14.475446261430308,64,15,0.3,he_uniform,glorot_uniform,30,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.959469696969697,0.9978535353535354,0.9986111111111111,0.9525252525252526,0.9993686868686869,0.9994949494949495,0.9559343434343435,0.9978535353535354,0.9986111111111111,0.9933080808080809,0.9853030303030303,0.019330902921868832,61
68,1786.993693137169,524.1783999404339,55.993328309059144,17.17813016338185,64,15,0.3,he_uniform,glorot_uniform,60,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9794191919191919,0.9996212121212121,1.0,0.9767676767676767,0.9973484848484848,0.9998737373737374,0.9785353535353535,0.9987373737373737,0.9997474747474747,0.9981060606060606,0.9928156565656565,0.009593375848330454,26
69,831.3859164237977,109.35469978703091,44.15362188816071,8.425967994250628,64,15,0.3,he_uniform,orthogonal,17,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.8746212121212121,0.9954545454545455,0.9732323232323232,0.7858585858585858,0.9934343434343434,0.9871212121212121,0.8690656565656566,0.9838383838383838,0.9883838383838384,0.9334595959595959,0.9384469696969695,0.06826590050208133,93
70,731.458365893364,65.11173322508878,40.911120319366454,13.22830666602452,64,15,0.3,he_uniform,orthogonal,30,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9623737373737373,0.9976010101010101,0.9992424242424243,0.9513888888888888,0.9996212121212121,0.9976010101010101,0.9569444444444445,0.981439393939394,0.9987373737373737,0.9948232323232323,0.9839772727272728,0.018575240743163007,62
71,1860.1432299852372,290.5170182648465,53.18952715396881,27.838662483756124,64,15,0.3,he_uniform,orthogonal,60,"{'batch_size': 64, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9753787878787878,0.9964646464646465,0.9997474747474747,0.9791666666666666,0.9973484848484848,0.9997474747474747,0.9829545454545454,0.9986111111111111,0.9977272727272727,0.998989898989899,0.9926136363636363,0.009016468865072236,27
72,1080.118940091133,211.44846798109012,42.04902060031891,14.153321508713178,64,20,0.2,glorot_uniform,glorot_uniform,17,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.9058080808080808,0.9974747474747475,0.9940656565656566,0.8994949494949495,0.9952020202020202,0.9830808080808081,0.8904040404040404,0.9876262626262626,0.9967171717171717,0.9688131313131313,0.961868686868687,0.04234627124190573,80
73,1004.8941024303437,69.7422295462227,54.80772726535797,8.322167657791327,64,20,0.2,glorot_uniform,glorot_uniform,30,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9659090909090909,1.0,0.9987373737373737,0.9627525252525253,1.0,0.9998737373737374,0.9719696969696969,0.9939393939393939,0.9994949494949495,0.9957070707070707,0.9888383838383836,0.014650839646125952,43
74,2503.0515516757964,560.6787597336174,49.5187245130539,35.823730186292664,64,20,0.2,glorot_uniform,glorot_uniform,60,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.983459595959596,1.0,1.0,0.9902777777777778,0.9972222222222222,0.9984848484848485,0.9766414141414141,0.9991161616161616,0.9983585858585858,0.9998737373737374,0.9943434343434344,0.007792726353596571,15
75,1106.610253381729,188.84729928836532,28.141913866996767,18.55355077705597,64,20,0.2,glorot_uniform,orthogonal,17,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.9207070707070707,0.9806818181818182,0.9960858585858586,0.8880050505050505,0.9893939393939394,0.9919191919191919,0.9082070707070707,0.9877525252525252,0.9952020202020202,0.9799242424242425,0.9637878787878789,0.03909649589445817,79
76,1009.7351053237915,102.68201652358516,45.09512226581573,17.556225052022747,64,20,0.2,glorot_uniform,orthogonal,30,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9703282828282829,0.9959595959595959,0.9994949494949495,0.9656565656565657,0.9978535353535354,0.9996212121212121,0.9688131313131313,0.9948232323232323,0.9993686868686869,0.9952020202020202,0.9887121212121214,0.013527341967890568,45
77,2313.7160572528837,599.6716094187536,61.19783008098602,23.329540694549625,64,20,0.2,glorot_uniform,orthogonal,60,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9857323232323232,0.9967171717171717,0.9991161616161616,0.9863636363636363,0.9997474747474747,1.0,0.9916666666666667,0.9991161616161616,0.9996212121212121,1.0,0.9958080808080808,0.0054386224751401275,4
78,1089.8078451395036,130.9661970217444,42.901722002029416,16.503784953528868,64,20,0.2,he_uniform,glorot_uniform,17,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.9138888888888889,0.98989898989899,0.9902777777777778,0.9166666666666666,0.9984848484848485,0.9948232323232323,0.9244949494949495,0.9928030303030303,0.9946969696969697,0.9700757575757576,0.9686111111111112,0.03377718535015248,74
79,970.7213848114013,55.02909431327697,50.35202519893646,8.51300412368636,64,20,0.2,he_uniform,glorot_uniform,30,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9757575757575757,0.9977272727272727,0.9928030303030303,0.9643939393939394,0.9976010101010101,0.9983585858585858,0.970580808080808,0.9907828282828283,0.9959595959595959,0.9958333333333333,0.987979797979798,0.012083775310410006,49
80,2151.849475479126,218.03028130566608,52.78432629108429,22.875297595689567,64,20,0.2,he_uniform,glorot_uniform,60,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9885101010101011,1.0,0.9988636363636364,0.9833333333333333,1.0,0.9976010101010101,0.9867424242424242,0.9983585858585858,0.9993686868686869,0.9993686868686869,0.9952146464646464,0.006058882856873795,9
81,1114.3877571582793,216.37181151491185,49.02612462043762,17.503795844032897,64,20,0.2,he_uniform,orthogonal,17,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.9281565656565657,0.9950757575757576,0.9928030303030303,0.914520202020202,0.9996212121212121,0.9983585858585858,0.9125,0.9939393939393939,0.9967171717171717,0.9565656565656566,0.9688257575757575,0.03524077661958305,73
82,1035.403517961502,82.98811414752,53.34782657623291,13.159570562057244,64,20,0.2,he_uniform,orthogonal,30,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9714646464646465,0.9919191919191919,0.9997474747474747,0.9674242424242424,1.0,0.9965909090909091,0.968560606060606,0.9984848484848485,0.9920454545454546,0.996969696969697,0.988320707070707,0.01285130882067055,47
83,2541.7611711502077,616.2742682865293,59.682229328155515,25.318950417332303,64,20,0.2,he_uniform,orthogonal,60,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9875,0.9987373737373737,1.0,0.9866161616161616,0.9993686868686869,1.0,0.990530303030303,0.9987373737373737,0.9982323232323232,1.0,0.9959722222222223,0.005191666783354723,3
84,1128.5995646953584,158.19026956351516,47.71932332515716,14.374943924068612,64,20,0.3,glorot_uniform,glorot_uniform,17,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.8830808080808081,0.9904040404040404,0.9873737373737373,0.8651515151515151,0.9931818181818182,0.9872474747474748,0.8539141414141415,0.9820707070707071,0.9920454545454546,0.9414141414141414,0.9475883838383838,0.05477515030895148,90
85,998.4630997896195,98.57002198270403,42.69862115383148,14.916241691976408,64,20,0.3,glorot_uniform,glorot_uniform,30,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9513888888888888,0.9953282828282828,0.9998737373737374,0.9613636363636363,0.9941919191919192,0.9998737373737374,0.9632575757575758,0.9965909090909091,0.9996212121212121,0.9946969696969697,0.9856186868686867,0.017980742264671182,60
86,2116.6767584562303,306.07587462250814,63.362931442260745,24.7358349643521,64,20,0.3,glorot_uniform,glorot_uniform,60,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9819444444444444,0.9998737373737374,1.0,0.981439393939394,0.9992424242424243,0.9981060606060606,0.9858585858585859,0.9974747474747475,0.9998737373737374,0.998989898989899,0.9942803030303031,0.007449291642491968,17
87,1143.5592715024948,133.60515120741772,47.96482417583466,13.77569096485656,64,20,0.3,glorot_uniform,orthogonal,17,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.8699494949494949,0.9977272727272727,0.989520202020202,0.8696969696969697,0.9910353535353535,0.9924242424242424,0.8589646464646464,0.9911616161616161,0.9960858585858586,0.9569444444444445,0.95135101010101,0.05684690772160274,88
88,1016.222207903862,61.93043698155004,58.20642952919006,11.797181336067927,64,20,0.3,glorot_uniform,orthogonal,30,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9621212121212122,0.9944444444444445,0.9997474747474747,0.9593434343434344,0.9978535353535354,0.9993686868686869,0.9630050505050505,0.9922979797979798,0.9994949494949495,0.9940656565656566,0.9861742424242423,0.016357248917023174,57
89,2672.4994362354278,633.00741438229,57.56322920322418,18.821482200010486,64,20,0.3,glorot_uniform,orthogonal,60,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9786616161616162,0.9998737373737374,1.0,0.9781565656565656,1.0,1.0,0.9848484848484849,0.9981060606060606,1.0,0.997979797979798,0.9937626262626263,0.008835533450907531,20
90,1149.1674748182297,164.1812237959404,49.37842493057251,13.679924482486284,64,20,0.3,he_uniform,glorot_uniform,17,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.9092171717171718,0.9984848484848485,0.9919191919191919,0.8849747474747475,0.9967171717171717,0.9785353535353535,0.9041666666666667,0.9920454545454546,0.994570707070707,0.943939393939394,0.9594570707070706,0.04241899806750886,82
91,997.6769987344742,77.45163325633298,48.43182384967804,11.920521186439982,64,20,0.3,he_uniform,glorot_uniform,30,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9640151515151515,0.9880050505050505,0.9993686868686869,0.9628787878787879,0.9977272727272727,0.9981060606060606,0.9667929292929293,0.9954545454545455,0.9992424242424243,0.9930555555555556,0.9864646464646464,0.014717456823566203,55
92,2138.3188693284987,486.91897952047316,60.35992984771728,25.040677813998887,64,20,0.3,he_uniform,glorot_uniform,60,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9851010101010101,0.9938131313131313,0.9991161616161616,0.9876262626262626,0.9988636363636364,0.9998737373737374,0.9878787878787879,0.9981060606060606,0.9996212121212121,0.9987373737373737,0.9948737373737373,0.005521936847917808,13
93,1101.1503505706787,141.5791824301615,48.72162454128265,17.09722114104478,64,20,0.3,he_uniform,orthogonal,17,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.916540404040404,0.9921717171717171,0.9861111111111112,0.9040404040404041,0.9954545454545455,0.9785353535353535,0.8661616161616161,0.9832070707070707,0.9873737373737373,0.9472222222222222,0.9556818181818182,0.04290447886530493,85
94,1045.399523162842,47.48349273829626,42.759121131896975,10.076861419300291,64,20,0.3,he_uniform,orthogonal,30,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9656565656565657,0.9974747474747475,0.9992424242424243,0.9727272727272728,0.9993686868686869,0.9992424242424243,0.9720959595959596,0.9974747474747475,1.0,0.9921717171717171,0.9895454545454545,0.012978889053582257,40
95,2069.9928325653077,453.7040300559562,22.98091380596161,29.988413908638755,64,20,0.3,he_uniform,orthogonal,60,"{'batch_size': 64, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9866161616161616,0.9993686868686869,0.9998737373737374,0.9848484848484849,0.9992424242424243,0.9997474747474747,0.975,0.9991161616161616,0.9984848484848485,0.9997474747474747,0.9942045454545454,0.008378636042608398,19
